rsu_id,rsu_position_x,rsu_position_y,vehicle_id,vehicle_type,speed,edge_id,lane_id,lane_position,vehicles_ahead_count,same_direction_ahead,distance_to_traffic_light,next_traffic_light,traffic_light_state,time_to_red_light,edge_occupancy_percentage,battery_charge,battery_capacity,battery_percentage,sim_time,position,rsu_position,collection_timestamp
RSU_Dhormotola,-194.59,27.16,r2_v2,EV,13.853963287058287,E3,E3_0,874.0868171529029,2,1,1016.2,J1,rrrGGGrr,55.0,4.76,1380.23,3000.0,46.007666666666665,100.0,"(-211.11158972450346, 118.11935586762752)","(-194.59, 27.16)",2025-12-01T16:19:03Z
RSU_Dhormotola,-194.59,27.16,r3_v1,EV,12.198916433941536,E3,E3_1,872.6528375680181,3,1,1017.6,J1,rrrGGGrr,55.0,4.76,1394.91,3000.0,46.49700000000001,100.0,"(-207.95163707039936, 118.64357173316081)","(-194.59, 27.16)",2025-12-01T16:19:03Z
RSU_Dhormotola,-194.59,27.16,test_route1_direct,EV,13.645456025586464,E0,E0_0,1238.6244761531755,0,0,1171.5,J3,rrrGGGrr,95.0,1.87,1350.12,3000.0,45.00399999999999,100.0,"(-137.6874229205706, 119.2298225508807)","(-194.59, 27.16)",2025-12-01T16:19:03Z
RSU_Dhormotola,-194.59,27.16,test_route2_dhormotola,EV,12.633894764863223,E3,E3_0,1161.76766132842,1,0,728.5,J1,rrrGGGrr,55.0,4.76,1367.26,3000.0,45.57533333333333,100.0,"(-208.1697659111463, 95.20569868505889)","(-194.59, 27.16)",2025-12-01T16:19:03Z
RSU_Dhormotola,-194.59,27.16,test_route3_chachra,EV,13.826278564031236,E3,E3_1,1175.1855178291255,0,0,715.1,J1,rrrGGGrr,55.0,4.76,1353.54,3000.0,45.117999999999995,100.0,"(-204.85633794209573, 94.54697210764907)","(-194.59, 27.16)",2025-12-01T16:19:03Z
RSU_Dhormotola,-194.59,27.16,r2_v2,EV,13.650943095306866,E3,E3_0,942.1459344491477,2,1,948.1,J1,rrrGGGrr,50.0,4.76,1376.14,3000.0,45.87133333333334,105.0,"(-210.41561730912775, 112.69847605081594)","(-194.59, 27.16)",2025-12-01T16:19:09Z
RSU_Dhormotola,-194.59,27.16,r3_v1,EV,11.82559583392363,E3,E3_1,932.8991594966077,3,1,957.4,J1,rrrGGGrr,50.0,4.76,1392.47,3000.0,46.41566666666667,105.0,"(-207.33523957050573, 113.8449777526032)","(-194.59, 27.16)",2025-12-01T16:19:10Z
RSU_Dhormotola,-194.59,27.16,test_route1_direct,EV,13.520872272644192,E0,E0_0,1307.0741195576318,0,0,1103.0,J3,rrrGGGrr,90.0,1.87,1345.4,3000.0,44.84666666666667,105.0,"(-133.72958734572802, 115.62752984334905)","(-194.59, 27.16)",2025-12-01T16:19:10Z
RSU_Dhormotola,-194.59,27.16,test_route2_dhormotola,EV,12.640485699449934,E3,E3_0,1225.1607430077704,1,0,665.1,J1,rrrGGGrr,50.0,4.76,1362.25,3000.0,45.40833333333333,105.0,"(-207.5215083678925, 90.15646662544708)","(-194.59, 27.16)",2025-12-01T16:19:10Z
RSU_Dhormotola,-194.59,27.16,test_route3_chachra,EV,13.614329026523047,E3,E3_1,1243.445644251751,0,0,646.8,J1,rrrGGGrr,50.0,4.76,1349.46,3000.0,44.982,105.0,"(-204.15794889655032, 89.11008199920457)","(-194.59, 27.16)",2025-12-01T16:19:10Z
RSU_Dhormotola,-194.59,27.16,r2_v2,EV,13.66016743015498,E3,E3_0,1010.8935895716885,2,1,879.4,J1,rrrGGGrr,45.0,4.76,1370.34,3000.0,45.678,110.0,"(-209.71260390713508, 107.22275448826979)","(-194.59, 27.16)",2025-12-01T16:19:16Z
RSU_Dhormotola,-194.59,27.16,r3_v1,EV,11.862396461054646,E3,E3_1,992.5766412287247,3,1,897.7,J1,rrrGGGrr,45.0,4.76,1387.73,3000.0,46.25766666666667,110.0,"(-206.72466203876488, 109.09169165234951)","(-194.59, 27.16)",2025-12-01T16:19:16Z
RSU_Dhormotola,-194.59,27.16,test_route2_dhormotola,EV,12.830904505260557,E3,E3_0,1289.1212325778095,1,0,601.2,J1,rrrGGGrr,45.0,4.76,1355.93,3000.0,45.19766666666667,110.0,"(-206.86744851253303, 85.06204076807934)","(-194.59, 27.16)",2025-12-01T16:19:16Z
RSU_Dhormotola,-194.59,27.16,test_route3_chachra,EV,13.44444371641148,E3,E3_1,1311.3850413505972,0,0,578.9,J1,rrrGGGrr,45.0,4.76,1345.02,3000.0,44.834,110.0,"(-203.46284132524252, 83.69873784532138)","(-194.59, 27.16)",2025-12-01T16:19:16Z
RSU_Dhormotola,-194.59,27.16,r2_v2,EV,13.62143230715301,E3,E3_0,1078.885327573272,2,1,811.4,J1,rrrGGGrr,40.0,4.76,1365.01,3000.0,45.50033333333333,115.0,"(-209.01732051230965, 101.80724140369057)","(-194.59, 27.16)",2025-12-01T16:19:25Z
RSU_Dhormotola,-194.59,27.16,r3_v1,EV,12.182720955790915,E3,E3_1,1052.6088727054832,3,1,837.7,J1,rrrGGGrr,40.0,4.76,1381.09,3000.0,46.03633333333333,115.0,"(-206.1104549600461, 104.31014988544685)","(-194.59, 27.16)",2025-12-01T16:19:25Z
RSU_Dhormotola,-194.59,27.16,test_route2_dhormotola,EV,12.739143097352505,E3,E3_0,1353.088657001934,1,0,537.2,J1,rrrGGGrr,40.0,4.76,1351.45,3000.0,45.04833333333333,115.0,"(-206.21331774136775, 79.96706255252599)","(-194.59, 27.16)",2025-12-01T16:19:25Z
RSU_Dhormotola,-194.59,27.16,test_route3_chachra,EV,13.75272202489432,E3,E3_1,1379.8168870914785,0,0,510.5,J1,rrrGGGrr,40.0,4.76,1337.18,3000.0,44.57266666666667,115.0,"(-202.76269536981334, 78.24817036603413)","(-194.59, 27.16)",2025-12-01T16:19:25Z
RSU_Dhormotola,-194.59,27.16,r1_v1,EV,11.374508693031185,E0,E0_0,1088.2416317662658,3,1,1321.9,J3,rrrGGGrr,75.0,1.87,1385.44,3000.0,46.181333333333335,120.0,"(-146.28836910572898, 127.24635317310758)","(-194.59, 27.16)",2025-12-01T16:19:33Z
RSU_Dhormotola,-194.59,27.16,r2_v2,EV,13.701983583252877,E3,E3_0,1146.71253711636,2,1,743.6,J1,rrrGGGrr,35.0,4.76,1358.88,3000.0,45.29600000000001,120.0,"(-208.3237195852153, 96.40483294102506)","(-194.59, 27.16)",2025-12-01T16:19:34Z
RSU_Dhormotola,-194.59,27.16,r3_v1,EV,11.831929279588126,E3,E3_1,1112.7280114097655,3,1,777.6,J1,rrrGGGrr,35.0,4.76,1378.56,3000.0,45.952,120.0,"(-205.49535870841098, 99.52168599474454)","(-194.59, 27.16)",2025-12-01T16:19:34Z
RSU_Dhormotola,-194.59,27.16,test_route2_dhormotola,EV,12.938010212661036,E3,E3_0,1417.0442865391576,1,0,473.2,J1,rrrGGGrr,35.0,4.76,1345.08,3000.0,44.836,120.0,"(-205.55930758469543, 74.87302379471001)","(-194.59, 27.16)",2025-12-01T16:19:34Z
RSU_Dhormotola,-194.59,27.16,test_route3_chachra,EV,13.82314130475279,E3,E3_1,1448.4445966379546,0,0,441.8,J1,rrrGGGrr,35.0,4.76,1330.97,3000.0,44.36566666666667,120.0,"(-202.06054547528512, 72.78200241773153)","(-194.59, 27.16)",2025-12-01T16:19:34Z
RSU_Dhormotola,-194.59,27.16,r1_v1,EV,11.432350038116947,E0,E0_0,1145.0492793756932,3,1,1265.1,J3,rrrGGGrr,70.0,1.87,1380.87,3000.0,46.028999999999996,125.0,"(-143.05194549045524, 124.20457346985559)","(-194.59, 27.16)",2025-12-01T16:19:42Z
RSU_Dhormotola,-194.59,27.16,r1_v5,EV,13.69148269048892,E0,E0_1,1101.1683510177359,4,2,1309.0,J3,rrrGGGrr,70.0,1.87,1360.65,3000.0,45.355000000000004,125.0,"(-143.30446444114705, 128.83356001287962)","(-194.59, 27.16)",2025-12-01T16:19:42Z
RSU_Dhormotola,-194.59,27.16,r2_v2,EV,13.615276775299572,E3,E3_0,1214.7161740675695,2,1,675.6,J1,rrrGGGrr,30.0,4.76,1353.94,3000.0,45.13133333333334,125.0,"(-207.62831451175163, 90.98837211015658)","(-194.59, 27.16)",2025-12-01T16:19:42Z
RSU_Dhormotola,-194.59,27.16,r3_v1,EV,12.248533775195442,E3,E3_1,1172.755121189318,3,1,717.5,J1,rrrGGGrr,30.0,4.76,1371.36,3000.0,45.711999999999996,125.0,"(-204.88120403125387, 94.74055216885132)","(-194.59, 27.16)",2025-12-01T16:19:42Z
RSU_Dhormotola,-194.59,27.16,r3_v5,EV,13.356387648941949,E3,E3_1,894.086371795169,8,4,996.2,J1,rrrGGGrr,30.0,4.76,1381.38,3000.0,46.04600000000001,125.0,"(-207.73234439843907, 116.93639982569744)","(-194.59, 27.16)",2025-12-01T16:19:42Z
RSU_Dhormotola,-194.59,27.16,test_route2_dhormotola,EV,12.607427214433708,E3,E3_0,1480.8880425963555,1,0,409.4,J1,rrrGGGrr,30.0,4.76,1342.19,3000.0,44.739666666666665,125.0,"(-204.90644144603576, 69.78789571211288)","(-194.59, 27.16)",2025-12-01T16:19:42Z
RSU_Dhormotola,-194.59,27.16,test_route3_chachra,EV,13.439850463159383,E3,E3_1,1516.3210019286323,0,0,374.0,J1,rrrGGGrr,30.0,4.76,1328.17,3000.0,44.272333333333336,125.0,"(-201.36608239133898, 67.3756755346431)","(-194.59, 27.16)",2025-12-01T16:19:42Z
RSU_Dhormotola,-194.59,27.16,r1_v1,EV,11.108646861658581,E0,E0_0,1201.2633338552325,3,1,1208.9,J3,rrryyGrr,125.0,1.87,1378.66,3000.0,45.955333333333336,130.0,"(-139.83478822647876, 121.21012153287829)","(-194.59, 27.16)",2025-12-01T16:19:51Z
RSU_Dhormotola,-194.59,27.16,r1_v5,EV,13.265687701694878,E0,E0_1,1168.2524901419085,4,2,1241.9,J3,rrryyGrr,125.0,1.87,1358.26,3000.0,45.275333333333336,130.0,"(-139.4941963904153, 125.26461093395707)","(-194.59, 27.16)",2025-12-01T16:19:51Z
RSU_Dhormotola,-194.59,27.16,r2_v2,EV,13.680231717391871,E3,E3_0,1283.393090334827,2,1,606.9,J1,rrrGGGrr,25.0,4.76,1347.78,3000.0,44.926,130.0,"(-206.92602448517033, 85.51828486742095)","(-194.59, 27.16)",2025-12-01T16:19:51Z
RSU_Dhormotola,-194.59,27.16,r3_v1,EV,11.93061517619431,E3,E3_1,1233.3073893039762,3,1,657.0,J1,rrrGGGrr,25.0,4.76,1368.65,3000.0,45.62166666666667,130.0,"(-204.2616763076693, 89.91758970437891)","(-194.59, 27.16)",2025-12-01T16:19:51Z
RSU_Dhormotola,-194.59,27.16,r3_v5,EV,13.42972592949029,E3,E3_1,960.6779336476621,8,4,929.6,J1,rrrGGGrr,25.0,4.76,1375.44,3000.0,45.848,130.0,"(-207.05102691836882, 111.63241017733246)","(-194.59, 27.16)",2025-12-01T16:19:51Z
RSU_Dhormotola,-194.59,27.16,test_route2_dhormotola,EV,12.766660819806427,E3,E3_0,1545.1491878546701,1,0,345.1,J1,rrrGGGrr,25.0,4.76,1336.0,3000.0,44.53333333333334,130.0,"(-204.2493070861297, 64.66952275673492)","(-194.59, 27.16)",2025-12-01T16:19:51Z
RSU_Dhormotola,-194.59,27.16,test_route3_chachra,EV,13.74973722032737,E3,E3_1,1585.0149409813878,0,0,305.3,J1,rrrGGGrr,25.0,4.76,1320.28,3000.0,44.00933333333333,130.0,"(-200.66325488362568, 61.9042324342649)","(-194.59, 27.16)",2025-12-01T16:19:51Z
RSU_Dhormotola,-194.59,27.16,r1_v1,EV,11.192527194539235,E0,E0_0,1257.7747923911868,3,1,1152.3,J3,GGgrrGGG,125.0,1.87,1373.95,3000.0,45.79833333333333,135.0,"(-136.58337310023938, 118.21844016219099)","(-194.59, 27.16)",2025-12-01T16:20:00Z
RSU_Dhormotola,-194.59,27.16,r1_v5,EV,12.69717597143293,E0,E0_1,1233.1269450794437,4,2,1177.0,J3,GGgrrGGG,125.0,1.87,1356.88,3000.0,45.22933333333334,135.0,"(-135.78778027210754, 121.83647982341755)","(-194.59, 27.16)",2025-12-01T16:20:00Z
RSU_Dhormotola,-194.59,27.16,r2_v1,EV,7.698737603351474,E3,E3_0,863.1007472331754,9,4,1027.2,J1,rrrGGGrr,20.0,4.76,928.88,2000.0,46.444,135.0,"(-211.22393325643964, 118.99439167561056)","(-194.59, 27.16)",2025-12-01T16:20:00Z
RSU_Dhormotola,-194.59,27.16,r2_v2,EV,13.686423119483516,E3,E3_0,1351.1727267674771,2,1,539.1,J1,rrrGGGrr,20.0,4.76,1342.2,3000.0,44.74,135.0,"(-206.2329100406208, 80.1196655828177)","(-194.59, 27.16)",2025-12-01T16:20:00Z
RSU_Dhormotola,-194.59,27.16,r3_v1,EV,12.245748219642751,E3,E3_1,1293.4861222528382,3,1,596.8,J1,rrrGGGrr,20.0,4.76,1362.04,3000.0,45.40133333333333,135.0,"(-203.64597033012575, 85.12437915738023)","(-194.59, 27.16)",2025-12-01T16:20:00Z
RSU_Dhormotola,-194.59,27.16,r3_v5,EV,13.133655758901499,E3,E3_1,1027.6406682579745,8,4,862.6,J1,rrrGGGrr,20.0,4.76,1372.04,3000.0,45.73466666666667,135.0,"(-206.36591186273503, 106.2988567762868)","(-194.59, 27.16)",2025-12-01T16:20:00Z
RSU_Dhormotola,-194.59,27.16,test_route2_dhormotola,EV,12.835865392278217,E3,E3_0,1609.0904470132048,1,0,281.2,J1,rrrGGGrr,20.0,4.76,1330.51,3000.0,44.35033333333333,135.0,"(-203.5954438809249, 59.576628593484514)","(-194.59, 27.16)",2025-12-01T16:20:00Z
RSU_Dhormotola,-194.59,27.16,test_route3_chachra,EV,13.733044788916596,E3,E3_1,1653.4895620856976,0,0,236.8,J1,rrrGGGrr,20.0,4.76,1314.75,3000.0,43.824999999999996,135.0,"(-199.96267128111316, 56.45025791542912)","(-194.59, 27.16)",2025-12-01T16:20:00Z
RSU_Dhormotola,-194.59,27.16,r1_v1,EV,11.319198424610459,E0,E0_0,1314.5167945977348,3,1,1095.6,J3,GGgrrGGG,120.0,1.87,1368.96,3000.0,45.632,140.0,"(-133.29751181939014, 115.23775205751795)","(-194.59, 27.16)",2025-12-01T16:20:08Z
RSU_Dhormotola,-194.59,27.16,r1_v5,EV,12.705928138667439,E0,E0_1,1296.144811620466,4,2,1114.0,J3,GGgrrGGG,120.0,1.87,1351.89,3000.0,45.063,140.0,"(-132.1676339437578, 118.52800544576753)","(-194.59, 27.16)",2025-12-01T16:20:08Z
RSU_Dhormotola,-194.59,27.16,r2_v1,EV,7.536370446644724,E3,E3_0,900.9568900554558,9,3,989.3,J1,rrrGGGrr,15.0,4.76,927.08,2000.0,46.354,140.0,"(-210.8368164056267, 115.97916596126002)","(-194.59, 27.16)",2025-12-01T16:20:08Z
RSU_Dhormotola,-194.59,27.16,r2_v2,EV,13.533592002675869,E3,E3_0,1419.6529759972962,2,0,470.6,J1,rrrGGGrr,15.0,4.76,1337.61,3000.0,44.586999999999996,140.0,"(-205.5326311308231, 74.66524278617301)","(-194.59, 27.16)",2025-12-01T16:20:08Z
RSU_Dhormotola,-194.59,27.16,r3_v1,EV,12.094122849268802,E3,E3_1,1354.0888423575968,3,2,536.2,J1,rrrGGGrr,15.0,4.76,1358.33,3000.0,45.27766666666667,140.0,"(-203.02592641767572, 80.29739821330186)","(-194.59, 27.16)",2025-12-01T16:20:09Z
RSU_Dhormotola,-194.59,27.16,r3_v5,EV,13.20412397219427,E3,E3_1,1094.1251567012182,8,5,796.2,J1,rrrGGGrr,15.0,4.76,1366.17,3000.0,45.539,140.0,"(-205.68568988160402, 101.00339547953986)","(-194.59, 27.16)",2025-12-01T16:20:09Z
RSU_Dhormotola,-194.59,27.16,test_route2_dhormotola,EV,12.623043726709009,E3,E3_1,1672.390178242629,1,1,217.9,J1,rrrGGGrr,15.0,4.76,1326.95,3000.0,44.23166666666667,140.0,"(-199.76929362464162, 54.94483185760299)","(-194.59, 27.16)",2025-12-01T16:20:09Z
RSU_Dhormotola,-194.59,27.16,test_route3_chachra,EV,13.719822955527343,E3,E3_1,1722.1154941170091,0,0,168.2,J1,rrrGGGrr,15.0,4.76,1309.15,3000.0,43.638333333333335,140.0,"(-199.26053957285535, 50.98423154545523)","(-194.59, 27.16)",2025-12-01T16:20:09Z
RSU_Dhormotola,-194.59,27.16,r2_v1,EV,7.324058302417398,E3,E3_0,938.2630819368525,9,3,952.0,J1,rrrGGGrr,10.0,4.76,925.5,2000.0,46.275,145.0,"(-210.45532335218098, 113.00774360602001)","(-194.59, 27.16)",2025-12-01T16:20:17Z
RSU_Dhormotola,-194.59,27.16,r2_v2,EV,13.829302086820826,E3,E3_0,1487.8542262059548,2,0,402.4,J1,rrrGGGrr,10.0,4.76,1329.81,3000.0,44.327,145.0,"(-204.83520526453165, 69.2330421431912)","(-194.59, 27.16)",2025-12-01T16:20:17Z
RSU_Dhormotola,-194.59,27.16,r3_v1,EV,12.298916188514754,E3,E3_1,1414.8358838061006,3,2,475.4,J1,rrrGGGrr,10.0,4.76,1352.26,3000.0,45.07533333333333,145.0,"(-202.4044059119231, 75.45892213542623)","(-194.59, 27.16)",2025-12-01T16:20:17Z
RSU_Dhormotola,-194.59,27.16,r3_v2,EV,7.761817060266622,E3,E3_0,855.4475528384886,10,4,1034.8,J1,rrrGGGrr,10.0,4.76,929.11,2000.0,46.4555,145.0,"(-211.30219480903995, 119.60396536208243)","(-194.59, 27.16)",2025-12-01T16:20:17Z
RSU_Dhormotola,-194.59,27.16,r3_v5,EV,13.267876306060701,E3,E3_1,1160.886335010554,8,5,729.4,J1,rrrGGGrr,10.0,4.76,1360.31,3000.0,45.343666666666664,145.0,"(-205.00263700663174, 95.68589595235153)","(-194.59, 27.16)",2025-12-01T16:20:17Z
RSU_Dhormotola,-194.59,27.16,test_route2_dhormotola,EV,12.784524927659229,E3,E3_1,1736.5719274792748,1,1,153.7,J1,rrrGGGrr,10.0,4.76,1320.81,3000.0,44.027,145.0,"(-199.11263163264215, 49.83278276166516)","(-194.59, 27.16)",2025-12-01T16:20:18Z
RSU_Dhormotola,-194.59,27.16,test_route3_chachra,EV,13.612791883968749,E3,E3_1,1790.0742276442322,0,0,100.2,J1,rrrGGGrr,10.0,4.76,1304.3,3000.0,43.47666666666667,145.0,"(-198.56523416497055, 45.57134725325582)","(-194.59, 27.16)",2025-12-01T16:20:18Z
RSU_Dhormotola,-194.59,27.16,r2_v1,EV,7.555657241232693,E3,E3_0,975.4482797216273,9,3,914.8,J1,rrrGGGrr,5.0,4.76,922.21,2000.0,46.1105,150.0,"(-210.07506758415735, 110.04595837924109)","(-194.59, 27.16)",2025-12-01T16:20:26Z
RSU_Dhormotola,-194.59,27.16,r2_v2,EV,13.53332884281408,E3,E3_0,1556.088007033445,2,0,334.2,J1,rrrGGGrr,5.0,4.76,1326.24,3000.0,44.208000000000006,150.0,"(-204.1374467401885, 63.79825045022143)","(-194.59, 27.16)",2025-12-01T16:20:26Z
RSU_Dhormotola,-194.59,27.16,r3_v1,EV,11.956402847756594,E3,E3_1,1475.564452362605,3,2,414.7,J1,rrrGGGrr,5.0,4.76,1349.77,3000.0,44.992333333333335,150.0,"(-201.7830744076577, 70.62191741556077)","(-194.59, 27.16)",2025-12-01T16:20:26Z
RSU_Dhormotola,-194.59,27.16,r3_v2,EV,7.399735916843638,E3,E3_0,893.1245733169932,10,4,997.2,J1,rrrGGGrr,5.0,4.76,928.08,2000.0,46.404,150.0,"(-210.91690966300365, 116.60300666641636)","(-194.59, 27.16)",2025-12-01T16:20:26Z
RSU_Dhormotola,-194.59,27.16,r3_v5,EV,13.114111900656484,E3,E3_1,1227.1060900647776,8,5,663.2,J1,rrrGGGrr,5.0,4.76,1355.87,3000.0,45.19566666666666,150.0,"(-204.32512358917577, 90.41152055772007)","(-194.59, 27.16)",2025-12-01T16:20:26Z
RSU_Dhormotola,-194.59,27.16,test_route2_dhormotola,EV,12.78922469289814,E3,E3_1,1800.838518300009,1,1,89.4,J1,rrrGGGrr,5.0,4.76,1315.62,3000.0,43.854,150.0,"(-198.45510160192026, 44.71397606955091)","(-194.59, 27.16)",2025-12-01T16:20:26Z
RSU_Dhormotola,-194.59,27.16,test_route3_chachra,EV,13.859978191298433,E3,E3_1,1858.871788070872,0,0,31.4,J1,rrrGGGrr,5.0,4.76,1296.83,3000.0,43.227666666666664,150.0,"(-197.8613464770877, 40.09165075441177)","(-194.59, 27.16)",2025-12-01T16:20:26Z
RSU_Dhormotola,-194.59,27.16,r2_v1,EV,7.526609370340593,E3,E3_0,1012.4729708864467,8,2,877.8,J1,rrrGGGrr,0.0,4.36,919.97,2000.0,45.9985,155.0,"(-209.6964531565509, 107.09695743664251)","(-194.59, 27.16)",2025-12-01T16:20:35Z
RSU_Dhormotola,-194.59,27.16,r2_v2,EV,13.756934225186706,E3,E3_1,1624.6235310048717,1,1,265.7,J1,rrrGGGrr,0.0,4.36,1318.99,3000.0,43.96633333333334,155.0,"(-200.25800797255738, 58.74942504385939)","(-194.59, 27.16)",2025-12-01T16:20:35Z
RSU_Dhormotola,-194.59,27.16,r3_v1,EV,12.169891944601163,E3,E3_1,1536.337384637822,2,2,353.9,J1,rrrGGGrr,0.0,4.36,1343.77,3000.0,44.79233333333333,155.0,"(-201.16128900538783, 65.78137914432229)","(-194.59, 27.16)",2025-12-01T16:20:35Z
RSU_Dhormotola,-194.59,27.16,r3_v2,EV,7.522045846418478,E3,E3_0,930.9020303176575,9,3,959.4,J1,rrrGGGrr,0.0,4.36,925.2,2000.0,46.26,155.0,"(-210.530597453266, 113.59404824437306)","(-194.59, 27.16)",2025-12-01T16:20:35Z
RSU_Dhormotola,-194.59,27.16,r3_v5,EV,13.519097440155223,E3,E3_1,1293.8047848506067,7,5,596.5,J1,rrrGGGrr,0.0,4.36,1347.58,3000.0,44.919333333333334,155.0,"(-203.64271000115815, 85.09899781666878)","(-194.59, 27.16)",2025-12-01T16:20:35Z
RSU_Dhormotola,-194.59,27.16,test_route2_dhormotola,EV,11.685664998883471,E3,E3_1,1863.935822334752,0,0,26.3,J1,rrrGGGrr,0.0,4.36,1317.33,3000.0,43.911,155.0,"(-197.8095348816291, 39.68830257384079)","(-194.59, 27.16)",2025-12-01T16:20:35Z
RSU_Dhormotola,-194.59,27.16,test_route3_chachra,EV,13.724286170070991,E3.189,E3.189_1,16.561270046029186,0,0,2264.0,J1,rrrGGGrr,0.0,0.33,1292.15,3000.0,43.07166666666667,155.0,"(-194.70329983956773, 15.46655631619929)","(-194.59, 27.16)",2025-12-01T16:20:35Z
RSU_Dhormotola,-194.59,27.16,r2_v1,EV,7.642030235002749,E3,E3_0,1049.7736630605414,7,2,840.5,J1,rrryyyrr,0.0,3.97,917.07,2000.0,45.853500000000004,160.0,"(-209.31501634310249, 104.12597313075571)","(-194.59, 27.16)",2025-12-01T16:20:43Z
RSU_Dhormotola,-194.59,27.16,r2_v2,EV,13.609617708344013,E3,E3_1,1692.930689275723,0,0,197.3,J1,rrryyyrr,0.0,3.97,1314.44,3000.0,43.81466666666667,160.0,"(-199.55913773060473, 53.308788868658155)","(-194.59, 27.16)",2025-12-01T16:20:43Z
RSU_Dhormotola,-194.59,27.16,r3_v1,EV,12.178922528614253,E3,E3_1,1596.4913831318725,1,1,293.8,J1,rrryyyrr,0.0,3.97,1339.05,3000.0,44.635,160.0,"(-200.54583609318703, 60.99013868615512)","(-194.59, 27.16)",2025-12-01T16:20:43Z
RSU_Dhormotola,-194.59,27.16,r3_v2,EV,7.664377512149513,E3,E3_0,968.9164818429246,8,3,921.4,J1,rrryyyrr,0.0,3.97,922.21,2000.0,46.1105,160.0,"(-210.14186173793104, 110.56621330899617)","(-194.59, 27.16)",2025-12-01T16:20:43Z
RSU_Dhormotola,-194.59,27.16,r3_v5,EV,13.231041041296907,E3,E3_1,1360.3538650981368,6,4,529.9,J1,rrryyyrr,0.0,3.97,1344.16,3000.0,44.80533333333334,160.0,"(-202.96182716264363, 79.79839181011519)","(-194.59, 27.16)",2025-12-01T16:20:43Z
